log N,time,self.uav_coord[0],self.uav_coord[1],self.gcs_coord[0],self.gcs_coord[1],self.uav_alt,self.gcs_alt,self.goal_pose[0],self.goal_pose[1],self.goal_pose[2],self.uav_heading,self.gcs_heading,self.uav_vel[0],self.uav_vel[1],self.uav_vel[2],self.gcs_vel[0],self.gcs_vel[1],self.gcs_vel[2],self.uav_pose[0],self.uav_pose[1],self.uav_pose[2],self.goal_pose[0],self.goal_pose[1],self.goal_pose[2],self.goal_mode,self.L, roll_cmd,pitch_cmd,yaw_cmd,thr_cmd,self.voltage,self.current  
156,0,43.684258,-72.233254,43.684338,-72.233323,-0.680000,-1.810000,1.570000,0.000000,10.000000,-0.323133,0.873008,-0.020000,0.020000,-0.070000,0.000000,0.000000,0.040000,1.463458,1.435063,10.547680,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009264,-0.006521,-0.562055,0.443340,22.328000,0.043000 
157,0,43.684258,-72.233253,43.684338,-72.233323,-0.680000,-1.800000,1.570000,0.000000,10.000000,-0.323133,0.872377,-0.020000,0.030000,-0.070000,-0.010000,-0.010000,0.040000,1.464452,1.433219,10.551715,1.570000,0.000000,10.000000,0.000000,0.000000,-0.007831,-0.008715,-0.560842,0.443644,22.328000,0.043000 
158,0,43.684258,-72.233253,43.684339,-72.233321,-0.680000,-1.840000,1.570000,0.000000,10.000000,-0.323054,0.872377,-0.020000,0.030000,-0.070000,0.020000,0.000000,0.010000,1.460551,1.415056,10.543351,1.570000,0.000000,10.000000,0.000000,0.000000,-0.013210,-0.007081,-0.542680,0.439204,22.334000,0.022000 
159,0,43.684258,-72.233253,43.684339,-72.233321,-0.680000,-1.840000,1.570000,0.000000,10.000000,-0.323054,0.869628,-0.020000,0.020000,-0.070000,0.020000,0.000000,0.010000,1.461021,1.413288,10.588261,1.570000,0.000000,10.000000,0.000000,0.000000,-0.010398,-0.011422,-0.543660,0.440798,22.334000,0.022000 
160,0,43.684258,-72.233253,43.684339,-72.233321,-0.680000,-1.820000,1.570000,0.000000,10.000000,-0.323025,0.869799,-0.020000,0.020000,-0.070000,0.020000,-0.020000,0.010000,1.463327,1.411933,10.628083,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009811,-0.012577,-0.542134,0.442745,22.334000,0.022000 
161,0,43.684258,-72.233253,43.684339,-72.233321,-0.680000,-1.810000,1.570000,0.000000,10.000000,-0.323025,0.870068,-0.020000,0.020000,-0.070000,0.040000,-0.010000,0.010000,1.464399,1.412310,10.640612,1.570000,0.000000,10.000000,0.000000,0.000000,-0.010600,-0.011511,-0.542242,0.442868,22.334000,0.022000 
162,0,43.684258,-72.233253,43.684339,-72.233321,-0.680000,-1.810000,1.570000,0.000000,10.000000,-0.323025,0.870068,-0.020000,0.020000,-0.070000,0.040000,-0.010000,0.010000,1.464399,1.412310,10.640612,1.570000,0.000000,10.000000,0.000000,0.000000,-0.011184,-0.010784,-0.542242,0.442434,22.318000,0.039000 
163,0,43.684255,-72.233248,43.684340,-72.233321,-0.650000,-1.810000,1.570000,0.000000,10.000000,-0.323025,0.870477,-0.010000,0.000000,-0.060000,0.020000,-0.010000,0.010000,1.466100,1.426867,11.099911,1.570000,0.000000,10.000000,0.000000,0.000000,0.022106,-0.047957,-0.556389,0.435905,22.318000,0.039000 
164,0,43.684255,-72.233248,43.684340,-72.233321,-0.650000,-1.810000,1.570000,0.000000,10.000000,-0.323025,0.870603,-0.010000,0.000000,-0.060000,0.000000,0.000000,0.010000,1.466406,1.426018,11.132314,1.570000,0.000000,10.000000,0.000000,0.000000,0.003962,-0.025802,-0.555415,0.439535,22.318000,0.039000 
165,0,43.684255,-72.233248,43.684340,-72.233321,-0.650000,-1.800000,1.570000,0.000000,10.000000,-0.323025,0.870603,-0.010000,0.000000,-0.060000,0.010000,0.010000,0.010000,1.467339,1.426634,11.135496,1.570000,0.000000,10.000000,0.000000,0.000000,0.003023,-0.024453,-0.556032,0.440698,22.328000,0.041000 
166,0,43.684255,-72.233248,43.684340,-72.233321,-0.650000,-1.800000,1.570000,0.000000,10.000000,-0.323025,0.870622,-0.010000,0.000000,-0.060000,0.010000,0.010000,0.010000,1.467339,1.426653,11.135496,1.570000,0.000000,10.000000,0.000000,0.000000,0.002848,-0.024238,-0.556032,0.440215,22.328000,0.041000 
167,0,43.684255,-72.233248,43.684340,-72.233321,-0.650000,-1.810000,1.570000,0.000000,10.000000,-0.323025,0.870622,-0.010000,0.000000,-0.060000,0.000000,-0.010000,0.010000,1.466573,1.426740,11.150148,1.570000,0.000000,10.000000,0.000000,0.000000,0.003697,-0.025292,-0.556118,0.439085,22.328000,0.041000 
168,0,43.684255,-72.233248,43.684340,-72.233321,-0.650000,-1.810000,1.570000,0.000000,10.000000,-0.323025,0.871458,-0.010000,0.000000,-0.060000,-0.010000,0.000000,0.010000,1.466613,1.428193,11.154372,1.570000,0.000000,10.000000,0.000000,0.000000,0.003733,-0.024887,-0.556734,0.439629,22.342000,0.026000 
169,0,43.684255,-72.233248,43.684340,-72.233321,-0.650000,-1.810000,1.570000,0.000000,10.000000,-0.327071,0.871458,-0.010000,0.000000,-0.060000,-0.010000,0.000000,0.010000,1.466613,1.428193,11.154372,1.570000,0.000000,10.000000,0.000000,0.000000,0.003563,-0.024658,-0.556734,0.439650,22.342000,0.026000 
170,0,43.684255,-72.233248,43.684340,-72.233321,-0.650000,-1.810000,1.570000,0.000000,10.000000,-0.327071,0.871458,-0.010000,0.000000,-0.060000,-0.010000,0.000000,0.010000,1.466613,1.428193,11.154372,1.570000,0.000000,10.000000,0.000000,0.000000,0.003563,-0.024658,-0.556734,0.439650,22.342000,0.026000 
171,0,43.684255,-72.233248,43.684340,-72.233321,-0.650000,-1.810000,1.570000,0.000000,10.000000,-0.327071,0.871458,-0.010000,0.000000,-0.060000,-0.010000,0.000000,0.010000,1.466613,1.428193,11.154372,1.570000,0.000000,10.000000,0.000000,0.000000,0.003563,-0.024658,-0.556734,0.439650,22.342000,0.026000 
172,0,43.684255,-72.233248,43.684340,-72.233321,-0.650000,-1.820000,1.570000,0.000000,10.000000,-0.327071,0.871575,-0.010000,0.000000,-0.060000,0.030000,-0.010000,0.000000,1.465713,1.430070,11.154496,1.570000,0.000000,10.000000,0.000000,0.000000,0.003887,-0.024522,-0.558495,0.438629,22.342000,0.026000 
173,0,43.684255,-72.233248,43.684340,-72.233322,-0.650000,-1.820000,1.570000,0.000000,10.000000,-0.329274,0.871854,-0.010000,0.000000,-0.060000,-0.010000,-0.040000,0.000000,1.465753,1.430963,11.158736,1.570000,0.000000,10.000000,0.000000,0.000000,0.004450,-0.024906,-0.559109,0.439098,22.342000,0.026000 
174,0,43.684255,-72.233248,43.684340,-72.233322,-0.650000,-1.830000,1.570000,0.000000,10.000000,-0.329274,0.872096,-0.010000,0.000000,-0.060000,-0.010000,-0.010000,0.000000,1.464975,1.434805,11.171694,1.570000,0.000000,10.000000,0.000000,0.000000,0.005921,-0.025591,-0.562708,0.438001,22.342000,0.026000 
175,0,43.684255,-72.233248,43.684340,-72.233322,-0.650000,-1.820000,1.570000,0.000000,10.000000,-0.329274,0.872679,-0.010000,0.000000,-0.060000,0.000000,0.010000,0.000000,1.465979,1.438979,11.182692,1.570000,0.000000,10.000000,0.000000,0.000000,0.007298,-0.025979,-0.566300,0.439507,22.342000,0.026000 
176,0,43.684255,-72.233248,43.684340,-72.233323,-0.650000,-1.810000,1.570000,0.000000,10.000000,-0.329274,0.872958,-0.010000,0.000000,-0.060000,0.000000,0.000000,0.000000,1.466908,1.439867,11.185943,1.570000,0.000000,10.000000,0.000000,0.000000,0.007366,-0.025751,-0.566910,0.440061,22.342000,0.026000 
177,0,43.684255,-72.233248,43.684340,-72.233323,-0.650000,-1.810000,1.570000,0.000000,10.000000,-0.329274,0.873280,-0.010000,0.000000,-0.060000,0.030000,-0.020000,0.000000,1.466948,1.440799,11.190241,1.570000,0.000000,10.000000,0.000000,0.000000,0.007691,-0.025884,-0.567519,0.439545,22.342000,0.026000 
178,0,43.684255,-72.233248,43.684340,-72.233323,-0.650000,-1.820000,1.570000,0.000000,10.000000,-0.331847,0.873477,-0.010000,0.000000,-0.060000,-0.010000,-0.010000,0.000000,1.466187,1.441068,11.204906,1.570000,0.000000,10.000000,0.000000,0.000000,0.008426,-0.026708,-0.567591,0.438436,22.342000,0.026000 
179,0,43.684255,-72.233248,43.684340,-72.233323,-0.650000,-1.820000,1.570000,0.000000,10.000000,-0.332813,0.873894,-0.010000,0.000000,-0.060000,-0.010000,-0.010000,0.000000,1.466187,1.441485,11.204906,1.570000,0.000000,10.000000,0.000000,0.000000,0.007904,-0.025956,-0.567591,0.439012,22.342000,0.026000 
180,0,43.684249,-72.233236,43.684340,-72.233323,-0.500000,-1.840000,1.570000,0.000000,10.000000,-0.334032,0.873507,0.100000,-0.150000,-0.020000,0.000000,-0.030000,0.000000,1.462059,1.478369,12.347550,1.570000,0.000000,10.000000,0.000000,0.000000,0.098230,-0.119136,-0.604862,0.412754,22.342000,0.026000 
181,0,43.684249,-72.233236,43.684340,-72.233323,-0.500000,-1.850000,1.570000,0.000000,10.000000,-0.334032,0.873507,0.100000,-0.150000,-0.020000,-0.020000,-0.020000,0.000000,1.461456,1.479469,12.371375,1.570000,0.000000,10.000000,0.000000,0.000000,0.044216,-0.058064,-0.605962,0.426161,22.342000,0.026000 
182,0,43.684249,-72.233236,43.684340,-72.233324,-0.500000,-1.850000,1.570000,0.000000,10.000000,-0.334032,0.873863,0.100000,-0.150000,-0.020000,-0.030000,-0.010000,0.000000,1.461698,1.481456,12.398688,1.570000,0.000000,10.000000,0.000000,0.000000,0.045565,-0.059053,-0.607593,0.426582,22.342000,0.026000 
183,0,43.684249,-72.233236,43.684340,-72.233324,-0.500000,-1.840000,1.570000,0.000000,10.000000,-0.334032,0.874174,0.100000,-0.150000,-0.020000,-0.010000,0.010000,-0.010000,1.462500,1.483353,12.397670,1.570000,0.000000,10.000000,0.000000,0.000000,0.044704,-0.057587,-0.609179,0.427780,22.342000,0.026000 
184,0,43.684249,-72.233236,43.684340,-72.233324,-0.500000,-1.840000,1.570000,0.000000,10.000000,-0.334857,0.874883,0.100000,-0.150000,-0.020000,-0.040000,0.010000,-0.010000,1.462380,1.484044,12.384030,1.570000,0.000000,10.000000,0.000000,0.000000,0.043876,-0.056483,-0.609161,0.427377,22.342000,0.026000 
185,0,43.684249,-72.233236,43.684340,-72.233324,-0.500000,-1.840000,1.570000,0.000000,10.000000,-0.334857,0.874883,0.100000,-0.150000,-0.020000,-0.040000,0.010000,-0.010000,1.462380,1.484044,12.384030,1.570000,0.000000,10.000000,0.000000,0.000000,0.044553,-0.057231,-0.609161,0.427304,22.342000,0.026000 
186,0,43.684249,-72.233236,43.684340,-72.233323,-0.500000,-1.830000,1.570000,0.000000,10.000000,-0.334857,0.875633,0.100000,-0.150000,-0.020000,-0.040000,-0.010000,-0.010000,1.462944,1.483164,12.355603,1.570000,0.000000,10.000000,0.000000,0.000000,0.042363,-0.054993,-0.607531,0.428559,22.269000,0.036000 
187,0,43.684248,-72.233238,43.684340,-72.233323,-0.370000,-1.830000,1.570000,0.000000,10.000000,-0.334857,0.875633,0.050000,-0.090000,-0.010000,-0.040000,-0.010000,-0.010000,1.453114,1.466898,12.434958,1.570000,0.000000,10.000000,0.000000,0.000000,0.044025,-0.061498,-0.591265,0.413725,22.269000,0.036000 
188,0,43.684248,-72.233238,43.684340,-72.233323,-0.370000,-1.840000,1.570000,0.000000,10.000000,-0.332202,0.875253,0.050000,-0.090000,-0.010000,-0.070000,-0.010000,-0.010000,1.451966,1.466944,12.399734,1.570000,0.000000,10.000000,0.000000,0.000000,0.037813,-0.054430,-0.591691,0.419931,22.269000,0.036000 
189,0,43.684248,-72.233238,43.684340,-72.233323,-0.370000,-1.850000,1.570000,0.000000,10.000000,-0.332202,0.875270,0.050000,-0.090000,-0.010000,-0.040000,0.020000,-0.010000,1.450987,1.467970,12.382603,1.570000,0.000000,10.000000,0.000000,0.000000,0.038426,-0.054837,-0.592700,0.419326,22.269000,0.036000 
190,0,43.684247,-72.233239,43.684340,-72.233323,-0.360000,-1.850000,1.570000,0.000000,10.000000,-0.330220,0.875093,-0.030000,-0.020000,-0.020000,-0.040000,0.020000,-0.010000,1.451003,1.456959,12.467884,1.570000,0.000000,10.000000,0.000000,0.000000,0.042452,-0.062837,-0.581866,0.417973,22.354000,0.043000 
191,0,43.684247,-72.233239,43.684340,-72.233323,-0.360000,-1.840000,1.570000,0.000000,10.000000,-0.330220,0.875093,-0.030000,-0.020000,-0.020000,-0.020000,0.010000,-0.010000,1.451846,1.455923,12.471535,1.570000,0.000000,10.000000,0.000000,0.000000,0.038433,-0.058590,-0.580830,0.419989,22.354000,0.043000 
192,0,43.684247,-72.233239,43.684340,-72.233323,-0.360000,-1.840000,1.570000,0.000000,10.000000,-0.330220,0.875342,-0.030000,-0.020000,-0.020000,-0.020000,0.010000,-0.010000,1.451846,1.456172,12.471535,1.570000,0.000000,10.000000,0.000000,0.000000,0.038281,-0.058354,-0.580830,0.419510,22.318000,0.050000 
193,0,43.684247,-72.233239,43.684340,-72.233323,-0.360000,-1.840000,1.570000,0.000000,10.000000,-0.330220,0.875342,-0.030000,-0.020000,-0.020000,-0.020000,0.010000,-0.010000,1.451846,1.456172,12.471535,1.570000,0.000000,10.000000,0.000000,0.000000,0.038283,-0.058354,-0.580830,0.419510,22.318000,0.050000 
194,0,43.684247,-72.233239,43.684340,-72.233323,-0.360000,-1.840000,1.570000,0.000000,10.000000,-0.330220,0.875342,-0.030000,-0.020000,-0.020000,-0.020000,0.010000,-0.010000,1.451846,1.456172,12.471535,1.570000,0.000000,10.000000,0.000000,0.000000,0.038283,-0.058354,-0.580830,0.419510,22.318000,0.050000 
195,0,43.684247,-72.233239,43.684340,-72.233323,-0.360000,-1.840000,1.570000,0.000000,10.000000,-0.330220,0.875342,-0.030000,-0.020000,-0.020000,-0.020000,0.010000,-0.010000,1.451846,1.456172,12.471535,1.570000,0.000000,10.000000,0.000000,0.000000,0.038283,-0.058354,-0.580830,0.419510,22.268000,0.031000 
196,0,43.684247,-72.233239,43.684340,-72.233323,-0.360000,-1.840000,1.570000,0.000000,10.000000,-0.330220,0.875342,-0.030000,-0.020000,-0.020000,0.000000,-0.020000,-0.020000,1.451892,1.455137,12.476391,1.570000,0.000000,10.000000,0.000000,0.000000,0.038348,-0.058761,-0.579795,0.419470,22.268000,0.031000 
197,0,43.684247,-72.233239,43.684340,-72.233323,-0.360000,-1.840000,1.570000,0.000000,10.000000,-0.330220,0.875342,-0.030000,-0.020000,-0.020000,0.000000,-0.020000,-0.020000,1.451892,1.455137,12.476391,1.570000,0.000000,10.000000,0.000000,0.000000,0.038107,-0.058493,-0.579795,0.419498,22.268000,0.031000 
198,0,43.684247,-72.233239,43.684340,-72.233323,-0.360000,-1.840000,1.570000,0.000000,10.000000,-0.330220,0.875873,-0.030000,-0.020000,-0.020000,0.000000,-0.020000,-0.020000,1.451892,1.455668,12.476391,1.570000,0.000000,10.000000,0.000000,0.000000,0.038253,-0.058493,-0.579795,0.419498,22.268000,0.031000 
199,0,43.684247,-72.233239,43.684340,-72.233323,-0.360000,-1.840000,1.570000,0.000000,10.000000,-0.330220,0.875873,-0.030000,-0.020000,-0.020000,0.000000,-0.020000,-0.020000,1.451892,1.455668,12.476391,1.570000,0.000000,10.000000,0.000000,0.000000,0.038258,-0.058493,-0.579795,0.419498,22.287000,0.046000 
200,0,43.684247,-72.233239,43.684340,-72.233323,-0.360000,-1.840000,1.570000,0.000000,10.000000,-0.330220,0.875873,-0.030000,-0.020000,-0.020000,0.000000,-0.020000,-0.020000,1.451892,1.455668,12.476391,1.570000,0.000000,10.000000,0.000000,0.000000,0.038258,-0.058493,-0.579795,0.419498,22.287000,0.046000 
201,0,43.684247,-72.233239,43.684340,-72.233323,-0.360000,-1.840000,1.570000,0.000000,10.000000,-0.330220,0.875873,-0.030000,-0.020000,-0.020000,-0.010000,0.000000,-0.020000,1.452157,1.454196,12.504116,1.570000,0.000000,10.000000,0.000000,0.000000,0.039833,-0.060817,-0.578323,0.419270,22.287000,0.046000 
202,0,43.684247,-72.233239,43.684340,-72.233323,-0.360000,-1.840000,1.570000,0.000000,10.000000,-0.330220,0.875649,-0.030000,-0.020000,-0.020000,-0.010000,0.000000,-0.020000,1.452157,1.453971,12.504116,1.570000,0.000000,10.000000,0.000000,0.000000,0.038440,-0.059282,-0.578323,0.419432,22.325000,0.030000 
203,0,43.684247,-72.233239,43.684340,-72.233323,-0.360000,-1.840000,1.570000,0.000000,10.000000,-0.330220,0.875649,-0.030000,-0.020000,-0.020000,-0.010000,0.000000,-0.020000,1.452157,1.453971,12.504116,1.570000,0.000000,10.000000,0.000000,0.000000,0.038438,-0.059282,-0.578323,0.419432,22.325000,0.030000 
204,0,43.684244,-72.233240,43.684340,-72.233323,-0.420000,-1.840000,1.570000,0.000000,10.000000,-0.330220,0.875649,-0.050000,0.070000,-0.040000,-0.010000,0.000000,-0.020000,1.458882,1.435171,12.714763,1.570000,0.000000,10.000000,0.000000,0.000000,0.048193,-0.077585,-0.559522,0.424059,22.248000,0.032000 
205,0,43.684244,-72.233240,43.684340,-72.233323,-0.420000,-1.830000,1.570000,0.000000,10.000000,-0.330220,0.875649,-0.050000,0.070000,-0.040000,-0.020000,-0.020000,-0.020000,1.459828,1.434238,12.732388,1.570000,0.000000,10.000000,0.000000,0.000000,0.039158,-0.067425,-0.558590,0.423132,22.248000,0.032000 
206,0,43.684244,-72.233240,43.684340,-72.233323,-0.420000,-1.830000,1.570000,0.000000,10.000000,-0.330220,0.875649,-0.050000,0.070000,-0.040000,-0.020000,-0.020000,-0.020000,1.459828,1.434238,12.732388,1.570000,0.000000,10.000000,0.000000,0.000000,0.038308,-0.066429,-0.558590,0.422729,22.262000,0.034000 
207,0,43.684244,-72.233240,43.684340,-72.233323,-0.410000,-1.830000,1.570000,0.000000,10.000000,-0.330220,0.875583,-0.050000,0.070000,-0.030000,-0.020000,-0.020000,-0.020000,1.459212,1.433242,12.752247,1.570000,0.000000,10.000000,0.000000,0.000000,0.039233,-0.067974,-0.557659,0.421528,22.262000,0.034000 
208,0,43.684244,-72.233240,43.684340,-72.233323,-0.410000,-1.830000,1.570000,0.000000,10.000000,-0.330220,0.875583,-0.050000,0.070000,-0.030000,-0.020000,-0.020000,-0.020000,1.459212,1.433242,12.752247,1.570000,0.000000,10.000000,0.000000,0.000000,0.038343,-0.066902,-0.557659,0.422138,22.262000,0.034000 
209,0,43.684244,-72.233240,43.684340,-72.233323,-0.410000,-1.830000,1.570000,0.000000,10.000000,-0.330220,0.875583,-0.050000,0.070000,-0.030000,-0.020000,-0.020000,-0.020000,1.459212,1.433242,12.752247,1.570000,0.000000,10.000000,0.000000,0.000000,0.038343,-0.066902,-0.557659,0.422138,22.262000,0.034000 
210,0,43.684244,-72.233240,43.684340,-72.233323,-0.410000,-1.830000,1.570000,0.000000,10.000000,-0.330220,0.875583,-0.050000,0.070000,-0.030000,-0.020000,-0.020000,-0.020000,1.459212,1.433242,12.752247,1.570000,0.000000,10.000000,0.000000,0.000000,0.038343,-0.066902,-0.557659,0.422138,22.262000,0.034000 
211,0,43.684243,-72.233240,43.684340,-72.233323,-0.390000,-1.830000,1.570000,0.000000,10.000000,-0.330220,0.875583,-0.040000,0.070000,-0.020000,-0.020000,-0.020000,-0.020000,1.457829,1.430776,12.774196,1.570000,0.000000,10.000000,0.000000,0.000000,0.038809,-0.068508,-0.555193,0.419871,22.262000,0.034000 
212,0,43.684243,-72.233240,43.684340,-72.233323,-0.390000,-1.850000,1.570000,0.000000,10.000000,-0.330220,0.875583,-0.040000,0.070000,-0.020000,0.000000,-0.020000,-0.020000,1.456442,1.429854,12.795247,1.570000,0.000000,10.000000,0.000000,0.000000,0.038733,-0.068874,-0.554271,0.418732,22.262000,0.034000 
213,0,43.684243,-72.233240,43.684340,-72.233323,-0.390000,-1.850000,1.570000,0.000000,10.000000,-0.330220,0.875467,-0.040000,0.070000,-0.020000,0.000000,-0.020000,-0.020000,1.456442,1.429738,12.795247,1.570000,0.000000,10.000000,0.000000,0.000000,0.037789,-0.067760,-0.554271,0.419851,22.262000,0.034000 
214,0,43.684243,-72.233240,43.684341,-72.233323,-0.390000,-1.890000,1.570000,0.000000,10.000000,-0.330220,0.875060,-0.040000,0.070000,-0.020000,0.010000,-0.010000,-0.020000,1.453884,1.428646,12.859437,1.570000,0.000000,10.000000,0.000000,0.000000,0.041316,-0.072675,-0.553586,0.415142,22.324000,0.044000 
215,0,43.684243,-72.233240,43.684341,-72.233323,-0.360000,-1.910000,1.570000,0.000000,10.000000,-0.330220,0.874662,-0.030000,0.100000,-0.020000,0.030000,0.020000,-0.020000,1.450817,1.424156,12.949988,1.570000,0.000000,10.000000,0.000000,0.000000,0.042516,-0.076239,-0.549494,0.411522,22.324000,0.044000 
216,0,43.684243,-72.233240,43.684341,-72.233323,-0.360000,-1.910000,1.570000,0.000000,10.000000,-0.330220,0.874592,-0.030000,0.100000,-0.020000,0.030000,0.020000,-0.020000,1.450817,1.424085,12.949988,1.570000,0.000000,10.000000,0.000000,0.000000,0.038482,-0.071324,-0.549494,0.414557,22.315000,0.036000 
217,0,43.684243,-72.233240,43.684342,-72.233323,-0.360000,-1.910000,1.570000,0.000000,10.000000,-0.330220,0.874843,-0.030000,0.100000,-0.020000,0.030000,0.030000,-0.010000,1.451167,1.422535,12.987668,1.570000,0.000000,10.000000,0.000000,0.000000,0.040497,-0.074500,-0.547692,0.414247,22.315000,0.036000 
218,0,43.684243,-72.233240,43.684342,-72.233323,-0.360000,-1.890000,1.570000,0.000000,10.000000,-0.330220,0.874785,-0.030000,0.100000,-0.020000,0.030000,0.030000,-0.010000,1.453088,1.419708,13.028325,1.570000,0.000000,10.000000,0.000000,0.000000,0.040763,-0.076062,-0.544924,0.416242,22.315000,0.036000 
219,0,43.684243,-72.233240,43.684347,-72.233322,-0.360000,-1.840000,1.570000,0.000000,10.000000,-0.330220,0.874785,-0.030000,0.100000,-0.020000,-0.010000,0.020000,-0.010000,1.460433,1.395303,13.437497,1.570000,0.000000,10.000000,0.000000,0.000000,0.056466,-0.108537,-0.520518,0.417641,22.292000,0.036000 
220,0,43.684243,-72.233240,43.684347,-72.233322,-0.360000,-1.840000,1.570000,0.000000,10.000000,-0.330220,0.874658,-0.030000,0.100000,-0.020000,-0.010000,0.030000,-0.010000,1.460479,1.394241,13.443116,1.570000,0.000000,10.000000,0.000000,0.000000,0.038226,-0.086312,-0.519582,0.417325,22.365000,0.030000 
221,0,43.684243,-72.233240,43.684347,-72.233322,-0.360000,-1.830000,1.570000,0.000000,10.000000,-0.304781,0.874800,-0.030000,0.100000,-0.020000,-0.020000,0.020000,-0.010000,1.461297,1.393969,13.451614,1.570000,0.000000,10.000000,0.000000,0.000000,0.038496,-0.086801,-0.519169,0.418351,22.365000,0.030000 
222,0,43.684243,-72.233243,43.684347,-72.233322,-0.350000,-1.830000,1.570000,0.000000,10.000000,-0.304781,0.874800,0.050000,0.000000,-0.030000,-0.020000,0.010000,-0.010000,1.459113,1.379129,13.279289,1.570000,0.000000,10.000000,0.000000,0.000000,0.021283,-0.071774,-0.504329,0.418146,22.365000,0.030000 
223,0,43.684243,-72.233243,43.684347,-72.233322,-0.350000,-1.830000,1.570000,0.000000,10.000000,-0.304781,0.874980,0.050000,0.000000,-0.030000,-0.020000,0.030000,-0.010000,1.459162,1.378369,13.285108,1.570000,0.000000,10.000000,0.000000,0.000000,0.028072,-0.081833,-0.503389,0.417652,22.312000,0.038000 
224,0,43.684243,-72.233244,43.684347,-72.233322,-0.360000,-1.830000,1.570000,0.000000,10.000000,-0.303713,0.875130,0.050000,-0.010000,-0.040000,-0.020000,0.010000,-0.010000,1.459456,1.374513,13.230045,1.570000,0.000000,10.000000,0.000000,0.000000,0.022991,-0.076996,-0.499383,0.419158,22.312000,0.038000 
225,0,43.684243,-72.233244,43.684347,-72.233322,-0.360000,-1.830000,1.570000,0.000000,10.000000,-0.303713,0.875160,0.050000,-0.010000,-0.040000,0.000000,0.020000,-0.010000,1.459473,1.373065,13.232107,1.570000,0.000000,10.000000,0.000000,0.000000,0.024615,-0.080199,-0.497905,0.418340,22.312000,0.038000 
226,0,43.684244,-72.233247,43.684347,-72.233322,-0.390000,-1.830000,1.570000,0.000000,10.000000,-0.303713,0.875160,0.020000,-0.030000,-0.050000,0.000000,0.020000,-0.010000,1.459732,1.356932,12.992133,1.570000,0.000000,10.000000,0.000000,0.000000,0.004214,-0.060351,-0.481772,0.423334,22.312000,0.038000 
227,0,43.684244,-72.233247,43.684348,-72.233322,-0.390000,-1.820000,1.570000,0.000000,10.000000,-0.302905,0.874935,0.020000,-0.030000,-0.050000,-0.010000,0.000000,-0.010000,1.460601,1.354807,13.003234,1.570000,0.000000,10.000000,0.000000,0.000000,0.012797,-0.074556,-0.479872,0.421487,22.312000,0.038000 
228,0,43.684244,-72.233247,43.684348,-72.233322,-0.390000,-1.820000,1.570000,0.000000,10.000000,-0.302905,0.874935,0.020000,-0.030000,-0.050000,-0.010000,0.000000,-0.010000,1.460601,1.354807,13.003234,1.570000,0.000000,10.000000,0.000000,0.000000,0.012255,-0.073923,-0.479872,0.421047,22.312000,0.038000 
229,0,43.684244,-72.233247,43.684348,-72.233322,-0.390000,-1.820000,1.570000,0.000000,10.000000,-0.302905,0.874935,0.020000,-0.030000,-0.050000,-0.010000,0.000000,-0.010000,1.460601,1.354807,13.003234,1.570000,0.000000,10.000000,0.000000,0.000000,0.012255,-0.073923,-0.479872,0.421047,22.312000,0.038000 
230,0,43.684244,-72.233247,43.684348,-72.233322,-0.390000,-1.820000,1.570000,0.000000,10.000000,-0.302905,0.874935,0.020000,-0.030000,-0.050000,-0.010000,0.000000,-0.010000,1.460601,1.354807,13.003234,1.570000,0.000000,10.000000,0.000000,0.000000,0.012255,-0.073923,-0.479872,0.421047,22.312000,0.038000 
231,0,43.684244,-72.233247,43.684348,-72.233322,-0.390000,-1.830000,1.570000,0.000000,10.000000,-0.302905,0.874935,0.020000,-0.030000,-0.050000,-0.020000,-0.010000,-0.010000,1.459889,1.353858,13.010457,1.570000,0.000000,10.000000,0.000000,0.000000,0.012136,-0.074422,-0.478923,0.419941,22.355000,0.035000 
232,0,43.684244,-72.233247,43.684348,-72.233322,-0.390000,-1.830000,1.570000,0.000000,10.000000,-0.302905,0.874935,0.020000,-0.030000,-0.050000,-0.020000,-0.010000,-0.010000,1.459889,1.353858,13.010457,1.570000,0.000000,10.000000,0.000000,0.000000,0.011864,-0.074044,-0.478923,0.420480,22.355000,0.035000 
233,0,43.684244,-72.233247,43.684348,-72.233322,-0.390000,-1.830000,1.570000,0.000000,10.000000,-0.302905,0.874506,0.020000,-0.030000,-0.050000,-0.020000,-0.010000,-0.010000,1.459889,1.353429,13.010457,1.570000,0.000000,10.000000,0.000000,0.000000,0.011682,-0.074044,-0.478923,0.420480,22.355000,0.035000 
234,0,43.684244,-72.233247,43.684348,-72.233322,-0.390000,-1.830000,1.570000,0.000000,10.000000,-0.302905,0.874506,0.020000,-0.030000,-0.050000,-0.020000,-0.010000,-0.010000,1.459889,1.353429,13.010457,1.570000,0.000000,10.000000,0.000000,0.000000,0.011668,-0.074044,-0.478923,0.420480,22.355000,0.035000 
235,0,43.684244,-72.233247,43.684348,-72.233322,-0.390000,-1.840000,1.570000,0.000000,10.000000,-0.302905,0.874506,0.020000,-0.030000,-0.050000,0.000000,0.000000,-0.010000,1.459210,1.353033,13.021376,1.570000,0.000000,10.000000,0.000000,0.000000,0.011992,-0.074852,-0.478527,0.419345,22.355000,0.035000 
